"nomscientifiqueref";"nomvernaculaire";"cdnom";"espece";"genre";"famille";"especeevalueelr";"especereglementee";"dateobservation";"codeinseecommune";"annee"
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"true";"false";"2014-03-28";52250;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"true";"false";"2014-08-13";68029;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"false";"false";"2014-10-04";10224;2014
"Aegithalos caudatus";"Mésange à longue queue, Orite à longue queue";4342;"Aegithalos caudatus";"Aegithalos";"Aegithalidae";"false";"false";"2014-03-04";10425;2014
"Streptopelia decaocto";"Tourterelle turque";3429;"Streptopelia decaocto";"Streptopelia";"Columbidae";"true";"false";"2014-01-15";51242;2014
"Prunella modularis";"Accenteur mouchet";3978;"Prunella modularis";"Prunella";"Prunellidae";"true";"false";"2014-09-30";8403;2014
"Carduelis carduelis";"Chardonneret élégant";4583;"Carduelis carduelis";"Carduelis";"Fringillidae";"false";"false";"2014-08-16";51078;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"true";"false";"2014-05-24";51612;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"true";"false";"2014-03-05";52250;2014
"Corvus monedula";"Choucas des tours";4496;"Corvus monedula";"Corvus";"Corvidae";"false";"true";"2014-04-21";67309;2014
"Phoenicurus ochruros";"Rougequeue noir";4035;"Phoenicurus ochruros";"Phoenicurus";"Muscicapidae";"false";"false";"2014-09-08";67502;2014
"Troglodytes troglodytes";"Troglodyte mignon";3967;"Troglodytes troglodytes";"Troglodytes";"Troglodytidae";"false";"true";"2014-02-02";10104;2014
"Phoenicurus ochruros";"Rougequeue noir";4035;"Phoenicurus ochruros";"Phoenicurus";"Muscicapidae";"false";"false";"2014-04-01";68375;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-10-29";68224;2014
"Accipiter nisus";"Épervier d'Europe";2895;"Accipiter nisus";"Accipiter";"Accipitridae";"false";"false";"2014-01-26";51277;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-11-18";52121;2014
"Phoenicurus phoenicurus";"Rougequeue à front blanc";4040;"Phoenicurus phoenicurus";"Phoenicurus";"Muscicapidae";"false";"false";"2014-05-11";10104;2014
"Columba livia";"Pigeon biset";3420;"Columba livia";"Columba";"Columbidae";"false";"true";"2014-09-27";8105;2014
"Coccothraustes coccothraustes";"Grosbec casse-noyaux";4625;"Coccothraustes coccothraustes";"Coccothraustes";"Fringillidae";"true";"false";"2014-03-07";68375;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"true";"false";"2014-01-04";68029;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"false";"false";"2014-01-26";8191;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"false";"false";"2014-01-10";52250;2014
"Sylvia atricapilla";"Fauvette à tête noire";4257;"Sylvia atricapilla";"Sylvia";"Sylviidae";"false";"false";"2014-08-20";68029;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-11-11";52465;2014
"Corvus monedula";"Choucas des tours";4496;"Corvus monedula";"Corvus";"Corvidae";"false";"false";"2014-06-03";52250;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-01-25";67551;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"true";"false";"2014-02-12";51478;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"false";"false";"2014-02-28";67131;2014
"Pyrrhula pyrrhula";"Bouvreuil pivoine";4619;"Pyrrhula pyrrhula";"Pyrrhula";"Fringillidae";"true";"false";"2014-04-02";10224;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-08-18";68029;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-02-19";8408;2014
"Passer montanus";"Moineau friquet";4532;"Passer montanus";"Passer";"Passeridae";"false";"false";"2014-03-17";10232;2014
"Columba livia";"Pigeon biset";3420;"Columba livia";"Columba";"Columbidae";"true";"false";"2014-01-25";52265;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"true";"false";"2014-10-05";52250;2014
"Apus apus";"Martinet noir";3551;"Apus apus";"Apus";"Apodidae";"false";"false";"2014-05-26";52123;2014
"Sylvia atricapilla";"Fauvette à tête noire";4257;"Sylvia atricapilla";"Sylvia";"Sylviidae";"false";"false";"2014-09-04";68029;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"true";"false";"2014-01-30";67180;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-01-21";8039;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"false";"false";"2014-01-26";51047;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-01-26";52121;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"true";"false";"2014-02-15";67280;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"false";"false";"2014-02-24";51108;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"false";"false";"2014-11-08";51242;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"true";"false";"2014-03-24";52121;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"false";"false";"2014-01-04";67544;2014
"Columba palumbus";"Pigeon ramier";3424;"Columba palumbus";"Columba";"Columbidae";"true";"false";"2014-01-25";51028;2014
"Streptopelia decaocto";"Tourterelle turque";3429;"Streptopelia decaocto";"Streptopelia";"Columbidae";"true";"false";"2014-05-26";51413;2014
"Passer montanus";"Moineau friquet";4532;"Passer montanus";"Passer";"Passeridae";"true";"false";"2014-11-06";10232;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"false";"false";"2014-01-05";8420;2014
"Troglodytes troglodytes";"Troglodyte mignon";3967;"Troglodytes troglodytes";"Troglodytes";"Troglodytidae";"false";"true";"2014-05-25";10104;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"true";"false";"2014-02-08";51576;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-03-26";68166;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-01-25";68156;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-02-09";67482;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"false";"false";"2014-03-09";68256;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"false";"false";"2014-02-10";52250;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"false";"false";"2014-01-02";52265;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"false";"false";"2014-11-15";68029;2014
"Certhia brachydactyla";"Grimpereau des jardins";3791;"Certhia brachydactyla";"Certhia";"Certhiidae";"false";"false";"2014-08-03";10104;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-11-15";52123;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"true";"false";"2014-01-20";51028;2014
"Pica pica";"Pie bavarde";4474;"Pica pica";"Pica";"Corvidae";"true";"false";"2014-12-09";52123;2014
"Prunella modularis";"Accenteur mouchet";3978;"Prunella modularis";"Prunella";"Prunellidae";"false";"false";"2014-01-10";68316;2014
"Prunella modularis";"Accenteur mouchet";3978;"Prunella modularis";"Prunella";"Prunellidae";"false";"false";"2014-12-26";51108;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"true";"false";"2014-11-22";68318;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"true";"false";"2014-11-03";52250;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"false";"false";"2014-05-25";52432;2014
"Columba livia";"Pigeon biset";3420;"Columba livia";"Columba";"Columbidae";"true";"false";"2014-01-29";68156;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-01-24";8039;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"false";"false";"2014-12-25";52250;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"false";"false";"2014-04-30";68029;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-03-30";52432;2014
"Delichon urbicum";"Hirondelle de fenêtre";459478;"Delichon urbicum";"Delichon";"Hirundinidae";"true";"false";"2014-05-25";67110;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-11-16";8448;2014
"Streptopelia decaocto";"Tourterelle turque";3429;"Streptopelia decaocto";"Streptopelia";"Columbidae";"true";"false";"2014-05-18";68029;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-03-14";68224;2014
"Picus viridis";"Pic vert, Pivert";3603;"Picus viridis";"Picus";"Picidae";"false";"false";"2014-09-27";8105;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"true";"false";"2014-11-09";8448;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"false";"false";"2014-03-20";52250;2014
"Corvus monedula";"Choucas des tours";4496;"Corvus monedula";"Corvus";"Corvidae";"false";"false";"2014-03-16";52250;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-03-13";8039;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"false";"false";"2014-11-22";52211;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"false";"false";"2014-03-12";68316;2014
"Phoenicurus ochruros";"Rougequeue noir";4035;"Phoenicurus ochruros";"Phoenicurus";"Muscicapidae";"true";"false";"2014-05-25";51277;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"true";"false";"2014-01-25";8105;2014
"Carduelis carduelis";"Chardonneret élégant";4583;"Carduelis carduelis";"Carduelis";"Fringillidae";"true";"false";"2014-03-09";52250;2014
"Streptopelia decaocto";"Tourterelle turque";3429;"Streptopelia decaocto";"Streptopelia";"Columbidae";"false";"true";"2014-05-13";52250;2014
"Fringilla montifringilla";"Pinson du nord, Pinson des Ardennes";4568;"Fringilla montifringilla";"Fringilla";"Fringillidae";"true";"false";"2014-01-26";8196;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-12-10";52265;2014
"Sturnus vulgaris";"Étourneau sansonnet";4516;"Sturnus vulgaris";"Sturnus";"Sturnidae";"true";"false";"2014-02-08";67280;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"false";"false";"2014-11-04";52250;2014
"Sylvia atricapilla";"Fauvette à tête noire";4257;"Sylvia atricapilla";"Sylvia";"Sylviidae";"true";"false";"2014-08-03";10104;2014
"Certhia brachydactyla";"Grimpereau des jardins";3791;"Certhia brachydactyla";"Certhia";"Certhiidae";"false";"false";"2014-06-15";10104;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-10-16";68029;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"false";"false";"2014-12-01";52211;2014
"Streptopelia decaocto";"Tourterelle turque";3429;"Streptopelia decaocto";"Streptopelia";"Columbidae";"false";"true";"2014-01-04";51530;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-10-26";10104;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-01-18";52123;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"true";"false";"2014-10-17";52121;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"true";"false";"2014-11-10";52250;2014
"Phoenicurus ochruros";"Rougequeue noir";4035;"Phoenicurus ochruros";"Phoenicurus";"Muscicapidae";"false";"false";"2014-05-08";10352;2014
"Picus viridis";"Pic vert, Pivert";3603;"Picus viridis";"Picus";"Picidae";"true";"false";"2014-02-08";67280;2014
"Streptopelia decaocto";"Tourterelle turque";3429;"Streptopelia decaocto";"Streptopelia";"Columbidae";"false";"true";"2014-01-05";8039;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-11-21";68318;2014
"Troglodytes troglodytes";"Troglodyte mignon";3967;"Troglodytes troglodytes";"Troglodytes";"Troglodytidae";"true";"false";"2014-10-28";67544;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-03-16";68029;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-12-22";52250;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-11-24";68029;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"false";"false";"2014-05-25";68193;2014
"Pica pica";"Pie bavarde";4474;"Pica pica";"Pica";"Corvidae";"true";"false";"2014-05-05";52250;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"false";"false";"2014-10-10";8403;2014
"Dendrocopos major";"Pic épeiche";3611;"Dendrocopos major";"Dendrocopos";"Picidae";"false";"false";"2014-05-25";10104;2014
"Pica pica";"Pie bavarde";4474;"Pica pica";"Pica";"Corvidae";"true";"false";"2014-01-26";51228;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-11-16";68278;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"false";"false";"2014-11-16";8448;2014
"Corvus monedula";"Choucas des tours";4496;"Corvus monedula";"Corvus";"Corvidae";"false";"true";"2014-01-16";52250;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"false";"false";"2014-03-17";67544;2014
"Sitta europaea";"Sittelle torchepot";3774;"Sitta europaea";"Sitta";"Sittidae";"true";"false";"2014-02-15";51266;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"false";"false";"2014-03-24";52250;2014
"Muscicapa striata";"Gobemouche gris";4319;"Muscicapa striata";"Muscicapa";"Muscicapidae";"true";"false";"2014-08-28";51662;2014
"Chloris chloris";"Verdier d'Europe";4582;"Chloris chloris";"Chloris";"Fringillidae";"false";"false";"2014-01-03";8448;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-02-21";68029;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"false";"false";"2014-11-15";68029;2014
"Columba palumbus";"Pigeon ramier";3424;"Columba palumbus";"Columba";"Columbidae";"true";"false";"2014-11-16";68058;2014
"Carduelis carduelis";"Chardonneret élégant";4583;"Carduelis carduelis";"Carduelis";"Fringillidae";"false";"false";"2014-11-01";10224;2014
"Pica pica";"Pie bavarde";4474;"Pica pica";"Pica";"Corvidae";"true";"false";"2014-11-22";8403;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"true";"false";"2014-02-13";67544;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"false";"false";"2014-11-30";10104;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"false";"true";"2014-01-04";52121;2014
"Parus major";"Mésange charbonnière";3764;"Parus major";"Parus";"Paridae";"true";"false";"2014-01-30";67218;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-03-02";51266;2014
"Sturnus vulgaris";"Étourneau sansonnet";4516;"Sturnus vulgaris";"Sturnus";"Sturnidae";"true";"false";"2014-11-30";10104;2014
"Fringilla coelebs";"Pinson des arbres";4564;"Fringilla coelebs";"Fringilla";"Fringillidae";"false";"false";"2014-01-12";68240;2014
"Fringilla montifringilla";"Pinson du nord, Pinson des Ardennes";4568;"Fringilla montifringilla";"Fringilla";"Fringillidae";"false";"false";"2014-01-12";51266;2014
"Prunella modularis";"Accenteur mouchet";3978;"Prunella modularis";"Prunella";"Prunellidae";"false";"false";"2014-02-03";51028;2014
"Cyanistes caeruleus";"Mésange bleue";534742;"Cyanistes caeruleus";"Cyanistes";"Paridae";"false";"false";"2014-03-02";52182;2014
"Turdus merula";"Merle noir";4117;"Turdus merula";"Turdus";"Turdidae";"true";"false";"2014-03-07";51242;2014
"Passer domesticus";"Moineau domestique";4525;"Passer domesticus";"Passer";"Passeridae";"false";"false";"2014-11-16";8448;2014
"Pica pica";"Pie bavarde";4474;"Pica pica";"Pica";"Corvidae";"true";"false";"2014-03-02";68375;2014
"Poecile palustris";"Mésange nonnette";534753;"Poecile palustris";"Poecile";"Paridae";"true";"false";"2014-01-04";68341;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-04-20";52250;2014
"Erithacus rubecula";"Rougegorge familier";4001;"Erithacus rubecula";"Erithacus";"Muscicapidae";"false";"false";"2014-03-02";68375;2014
"Accipiter nisus";"Épervier d'Europe";2895;"Accipiter nisus";"Accipiter";"Accipitridae";"false";"false";"2014-01-14";68218;2014
"Columba livia";"Pigeon biset";3420;"Columba livia";"Columba";"Columbidae";"true";"false";"2014-11-25";68029;2014
"Corvus corone";"Corneille noire";4503;"Corvus corone";"Corvus";"Corvidae";"true";"false";"2014-09-29";52432;2014
